	child_node	joint_count	joint_count_child	cond_prob
560	GO:0009325	438.0	5.0	0.01141552511415525
561	GO:0009326	438.0	9.0	0.02054794520547945
562	GO:0009327	12382.0	0.0	0.0
563	GO:0009328	1961.0	7.0	0.0035696073431922487
564	GO:0009329	2.0	2.0	1.0
565	GO:0009330	12382.0	12.0	0.0009691487643353255
566	GO:0009331	386.0	3.0	0.007772020725388601
567	GO:0009332	1961.0	0.0	0.0
568	GO:0009333	851.0	2.0	0.0023501762632197414
569	GO:0009334	438.0	0.0	0.0
570	GO:0009336	4.0	3.0	0.75
571	GO:0009337	12382.0	4.0	0.00032304958811177516
572	GO:0009338	3833.0	3.0	0.0007826767545003914
573	GO:0009339	386.0	0.0	0.0
574	GO:0009340	5.0	2.0	0.4
575	GO:0009341	4038.0	1.0	0.00024764735017335313
576	GO:0009342	0.0	0.0	
577	GO:0009343	8.0	0.0	0.0
578	GO:0009344	14985.0	4.0	0.0002669336002669336
579	GO:0009345	1961.0	1.0	0.0005099439061703213
580	GO:0009346	7825.0	2.0	0.00025559105431309905
581	GO:0009347	2037.0	0.0	0.0
582	GO:0009348	851.0	0.0	0.0
583	GO:0009349	2037.0	0.0	0.0
584	GO:0009350	3833.0	2.0	0.0005217845030002609
585	GO:0009353	6.0	6.0	1.0
586	GO:0009355	101.0	2.0	0.019801980198019802
587	GO:0009356	12382.0	0.0	0.0
588	GO:0009357	1.0	0.0	0.0
589	GO:0009358	724.0	2.0	0.0027624309392265192
590	GO:0009359	5.0	0.0	0.0
591	GO:0009360	101.0	10.0	0.09900990099009901
592	GO:0009361	9.0	2.0	0.2222222222222222
593	GO:0009365	242.0	3.0	0.012396694214876033
594	GO:0009366	12382.0	2.0	0.00016152479405588758
595	GO:0009368	12382.0	12.0	0.0009691487643353255
596	GO:0009375	391.0	3.0	0.0076726342710997444
597	GO:0009376	8.0	8.0	1.0
598	GO:0009379	64.0	2.0	0.03125
599	GO:0009380	4.0	3.0	0.75
600	GO:0009382	851.0	2.0	0.0023501762632197414
601	GO:0009390	438.0	3.0	0.00684931506849315
602	GO:0009418	37.0	1.0	0.02702702702702703
603	GO:0009419	37.0	2.0	0.05405405405405406
604	GO:0009420	9.0	1.0	0.1111111111111111
605	GO:0009421	1.0	1.0	1.0
606	GO:0009422	9.0	0.0	0.0
607	GO:0009424	9.0	2.0	0.2222222222222222
608	GO:0009425	9.0	2.0	0.2222222222222222
609	GO:0009426	0.0	0.0	
610	GO:0009427	0.0	0.0	
611	GO:0009428	0.0	0.0	
612	GO:0009429	0.0	0.0	
613	GO:0009431	2.0	0.0	0.0
614	GO:0009433	2.0	0.0	0.0
615	GO:0009501	2803.0	6.0	0.0021405636817695326
616	GO:0009503	7.0	7.0	1.0
617	GO:0009504	44416.0	38.0	0.0008555475504322767
618	GO:0009505	884.0	191.0	0.2160633484162896
619	GO:0009506	850.0	850.0	1.0
620	GO:0009507	2803.0	2137.0	0.7623974313235818
621	GO:0009508	18.0	18.0	1.0
622	GO:0009509	2803.0	5.0	0.0017838030681412772
623	GO:0009510	28.0	1.0	0.03571428571428571
624	GO:0009511	1.0	1.0	1.0
625	GO:0009512	9.0	9.0	1.0
626	GO:0009513	2803.0	5.0	0.0017838030681412772
627	GO:0009514	849.0	6.0	0.007067137809187279
628	GO:0009515	4.0	4.0	1.0
629	GO:0009516	2803.0	1.0	0.00035676061362825543
630	GO:0009517	7.0	6.0	0.8571428571428571
631	GO:0009518	7.0	0.0	0.0
632	GO:0009519	830.0	7.0	0.008433734939759036
633	GO:0009521	84.0	48.0	0.5714285714285714
634	GO:0009522	48.0	14.0	0.2916666666666667
635	GO:0009523	48.0	37.0	0.7708333333333334
636	GO:0009524	44416.0	66.0	0.0014859510086455332
637	GO:0009525	44416.0	0.0	0.0
638	GO:0009526	655.0	629.0	0.9603053435114504
639	GO:0009527	46.0	46.0	1.0
640	GO:0009528	65.0	65.0	1.0
641	GO:0009529	1.0	1.0	1.0
642	GO:0009530	191.0	1.0	0.005235602094240838
643	GO:0009531	191.0	29.0	0.1518324607329843
644	GO:0009532	2803.0	737.0	0.2629325722440243
645	GO:0009533	167.0	10.0	0.059880239520958084
646	GO:0009534	446.0	443.0	0.9932735426008968
647	GO:0009535	354.0	352.0	0.9943502824858758
648	GO:0009536	27189.0	2803.0	0.10309316267608223
649	GO:0009537	2803.0	1.0	0.00035676061362825543
650	GO:0009538	14.0	0.0	0.0
651	GO:0009539	37.0	1.0	0.02702702702702703
652	GO:0009541	5.0	0.0	0.0
653	GO:0009542	2137.0	4.0	0.0018717828731867104
654	GO:0009543	13.0	13.0	1.0
655	GO:0009544	19.0	2.0	0.10526315789473684
656	GO:0009545	1.0	0.0	0.0
657	GO:0009546	354.0	0.0	0.0
658	GO:0009547	5.0	5.0	1.0
659	GO:0009548	354.0	0.0	0.0
660	GO:0009549	191.0	0.0	0.0
661	GO:0009550	850.0	0.0	0.0
662	GO:0009551	850.0	1.0	0.001176470588235294
663	GO:0009568	0.0	0.0	
664	GO:0009569	8.0	6.0	0.75
665	GO:0009570	733.0	729.0	0.9945429740791268
666	GO:0009571	1.0	0.0	0.0
667	GO:0009573	0.0	0.0	
668	GO:0009574	1958.0	18.0	0.009193054136874362
669	GO:0009575	3.0	2.0	0.6666666666666666
670	GO:0009576	0.0	0.0	
671	GO:0009577	0.0	0.0	
672	GO:0009578	2.0	1.0	0.5
673	GO:0009579	61360.0	593.0	0.009664276401564538
674	GO:0009654	3.0	3.0	1.0
675	GO:0009655	6.0	0.0	0.0
676	GO:0009656	6.0	0.0	0.0
677	GO:0009705	136.0	118.0	0.8676470588235294
678	GO:0009706	60.0	60.0	1.0
679	GO:0009707	43.0	43.0	1.0
680	GO:0009782	14.0	1.0	0.07142857142857142
681	GO:0009783	37.0	1.0	0.02702702702702703
682	GO:0009840	8.0	8.0	1.0
683	GO:0009841	1.0	1.0	1.0
684	GO:0009842	2803.0	1.0	0.00035676061362825543
685	GO:0009843	1.0	1.0	1.0
686	GO:0009897	606.0	589.0	0.971947194719472
687	GO:0009898	340.0	329.0	0.9676470588235294
688	GO:0009921	1294.0	3.0	0.00231839258114374
689	GO:0009923	70.0	3.0	0.04285714285714286
690	GO:0009925	116.0	114.0	0.9827586206896551
691	GO:0009930	1903.0	1.0	0.0005254860746190226
692	GO:0009941	617.0	603.0	0.9773095623987034
693	GO:0009986	80392.0	1903.0	0.023671509602945565
694	GO:0010005	53.0	8.0	0.1509433962264151
695	GO:0010006	2.0	1.0	0.5
696	GO:0010007	38.0	4.0	0.10526315789473684
697	GO:0010008	725.0	555.0	0.7655172413793103
698	GO:0010009	21.0	9.0	0.42857142857142855
699	GO:0010168	41716.0	10.0	0.0002397161760475597
700	GO:0010169	1961.0	0.0	0.0
701	GO:0010170	6.0	3.0	0.5
702	GO:0010240	1.0	1.0	1.0
703	GO:0010278	2.0	0.0	0.0
704	GO:0010282	2.0	1.0	0.5
705	GO:0010287	729.0	75.0	0.102880658436214
706	GO:0010316	14985.0	0.0	0.0
707	GO:0010317	0.0	0.0	
708	GO:0010318	0.0	0.0	
709	GO:0010319	629.0	36.0	0.057233704292527825
710	GO:0010330	2037.0	4.0	0.0019636720667648502
711	GO:0010339	112.0	12.0	0.10714285714285714
712	GO:0010367	1.0	0.0	0.0
713	GO:0010368	1.0	1.0	1.0
714	GO:0010369	14098.0	80.0	0.005674563767910342
715	GO:0010370	80.0	4.0	0.05
716	GO:0010445	1570.0	6.0	0.003821656050955414
717	GO:0010494	709.0	227.0	0.32016925246826516
718	GO:0010598	1914.0	12.0	0.006269592476489028
719	GO:0012505	80392.0	11249.0	0.13992685839387003
720	GO:0012506	1866.0	1092.0	0.5852090032154341
721	GO:0012507	75.0	75.0	1.0
722	GO:0012508	0.0	0.0	
723	GO:0012509	0.0	0.0	
724	GO:0012510	34.0	34.0	1.0
725	GO:0012511	248.0	17.0	0.06854838709677419
726	GO:0014069	527.0	527.0	1.0
727	GO:0014701	53.0	13.0	0.24528301886792453
728	GO:0014702	53.0	0.0	0.0
729	GO:0014704	164.0	104.0	0.6341463414634146
730	GO:0014705	182.0	1.0	0.005494505494505495
731	GO:0014731	5452.0	18.0	0.003301540719002201
732	GO:0014801	153.0	2.0	0.013071895424836602
733	GO:0014802	28.0	26.0	0.9285714285714286
734	GO:0014803	0.0	0.0	
735	GO:0014804	1.0	1.0	1.0
736	GO:0015030	1570.0	104.0	0.06624203821656051
737	GO:0015050	438.0	0.0	0.0
738	GO:0015627	14985.0	18.0	0.0012012012012012011
739	GO:0015629	5452.0	1309.0	0.2400953778429934
740	GO:0015630	5452.0	3318.0	0.6085840058694058
741	GO:0015934	1146.0	669.0	0.5837696335078534
742	GO:0015935	1146.0	482.0	0.4205933682373473
743	GO:0016006	6655.0	17.0	0.0025544703230653645
744	GO:0016007	6655.0	3.0	0.00045078888054094667
745	GO:0016008	3.0	1.0	0.3333333333333333
746	GO:0016009	3.0	0.0	0.0
747	GO:0016010	56.0	56.0	1.0
748	GO:0016011	56.0	18.0	0.32142857142857145
749	GO:0016012	18.0	10.0	0.5555555555555556
750	GO:0016013	56.0	4.0	0.07142857142857142
751	GO:0016014	56.0	2.0	0.03571428571428571
752	GO:0016020	80392.0	23558.0	0.29303910836899194
753	GO:0016021	5277.0	4685.0	0.8878150464278947
754	GO:0016027	13.0	10.0	0.7692307692307693
755	GO:0016028	6455.0	58.0	0.00898528272656855
756	GO:0016029	4.0	4.0	1.0
757	GO:0016035	88.0	8.0	0.09090909090909091
758	GO:0016222	14.0	7.0	0.5
759	GO:0016234	61360.0	138.0	0.0022490221642764018
760	GO:0016235	138.0	61.0	0.4420289855072464
761	GO:0016272	14985.0	16.0	0.0010677344010677344
762	GO:0016281	7825.0	47.0	0.006006389776357828
763	GO:0016282	21.0	17.0	0.8095238095238095
764	GO:0016323	2736.0	569.0	0.20796783625730994
765	GO:0016324	889.0	836.0	0.9403824521934758
766	GO:0016327	2736.0	75.0	0.027412280701754384
767	GO:0016328	15351.0	153.0	0.009966777408637873
768	GO:0016342	115.0	34.0	0.2956521739130435
769	GO:0016363	332.0	129.0	0.3885542168674699
770	GO:0016442	163.0	155.0	0.950920245398773
771	GO:0016456	2.0	2.0	1.0
772	GO:0016459	434.0	102.0	0.2350230414746544
773	GO:0016460	102.0	50.0	0.49019607843137253
774	GO:0016461	102.0	30.0	0.29411764705882354
775	GO:0016465	70.0	2.0	0.02857142857142857
776	GO:0016469	2835.0	185.0	0.06525573192239859
777	GO:0016471	35.0	32.0	0.9142857142857143
778	GO:0016472	1175.0	0.0	0.0
779	GO:0016473	0.0	0.0	
780	GO:0016474	0.0	0.0	
781	GO:0016507	3.0	3.0	1.0
782	GO:0016513	410.0	18.0	0.04390243902439024
783	GO:0016514	298.0	61.0	0.20469798657718122
784	GO:0016516	346.0	0.0	0.0
785	GO:0016528	44416.0	181.0	0.0040751080691642655
786	GO:0016529	154.0	153.0	0.9935064935064936
787	GO:0016533	199.0	5.0	0.02512562814070352
788	GO:0016580	71.0	11.0	0.15492957746478872
789	GO:0016581	54.0	54.0	1.0
790	GO:0016586	298.0	56.0	0.18791946308724833
791	GO:0016587	51.0	5.0	0.09803921568627451
792	GO:0016589	51.0	15.0	0.29411764705882354
793	GO:0016590	51.0	12.0	0.23529411764705882
794	GO:0016591	291.0	256.0	0.8797250859106529
795	GO:0016592	2981.0	146.0	0.048976853404897686
796	GO:0016593	38.0	38.0	1.0
797	GO:0016600	31.0	15.0	0.4838709677419355
798	GO:0016602	410.0	21.0	0.05121951219512195
799	GO:0016604	10285.0	1570.0	0.15264948954788526
800	GO:0016605	1570.0	96.0	0.061146496815286625
801	GO:0016606	1570.0	0.0	0.0
802	GO:0016607	1570.0	721.0	0.4592356687898089
803	GO:0016610	391.0	1.0	0.0025575447570332483
804	GO:0016611	1.0	0.0	0.0
805	GO:0016612	1.0	0.0	0.0
806	GO:0016613	1.0	0.0	0.0
807	GO:0016914	5.0	5.0	1.0
808	GO:0016935	12.0	3.0	0.25
809	GO:0016938	83.0	5.0	0.060240963855421686
810	GO:0016939	83.0	7.0	0.08433734939759036
811	GO:0016942	9.0	9.0	1.0
812	GO:0017023	113.0	0.0	0.0
813	GO:0017053	976.0	183.0	0.1875
814	GO:0017054	18.0	2.0	0.1111111111111111
815	GO:0017059	16.0	14.0	0.875
816	GO:0017071	423.0	10.0	0.02364066193853428
817	GO:0017086	14985.0	2.0	0.0001334668001334668
818	GO:0017087	506.0	7.0	0.01383399209486166
819	GO:0017090	1175.0	3.0	0.002553191489361702
820	GO:0017101	12382.0	40.0	0.0032304958811177516
821	GO:0017102	7825.0	6.0	0.0007667731629392971
822	GO:0017109	1961.0	8.0	0.00407955124936257
823	GO:0017117	64.0	3.0	0.046875
824	GO:0017119	97.0	31.0	0.31958762886597936
825	GO:0017122	1954.0	11.0	0.005629477993858751
826	GO:0017133	3.0	3.0	1.0
827	GO:0017146	68.0	28.0	0.4117647058823529
828	GO:0017177	600.0	6.0	0.01
829	GO:0018444	7825.0	4.0	0.0005111821086261981
830	GO:0018995	80392.0	796.0	0.009901482734600458
831	GO:0019005	364.0	130.0	0.35714285714285715
832	GO:0019008	14985.0	5.0	0.000333667000333667
833	GO:0019012	82350.0	448.0	0.005440194292653309
834	GO:0019013	106.0	16.0	0.1509433962264151
835	GO:0019028	262.0	106.0	0.40458015267175573
836	GO:0019029	106.0	0.0	0.0
837	GO:0019030	106.0	30.0	0.2830188679245283
838	GO:0019031	23.0	22.0	0.9565217391304348
839	GO:0019033	262.0	38.0	0.1450381679389313
840	GO:0019034	30.0	7.0	0.23333333333333334
841	GO:0019035	7.0	0.0	0.0
842	GO:0019036	14985.0	0.0	0.0
843	GO:0019037	44416.0	0.0	0.0
844	GO:0019183	12.0	9.0	0.75
845	GO:0019185	976.0	4.0	0.004098360655737705
846	GO:0019197	7825.0	1.0	0.00012779552715654952
847	GO:0019773	97.0	28.0	0.28865979381443296
848	GO:0019774	97.0	26.0	0.26804123711340205
849	GO:0019812	5.0	1.0	0.2
850	GO:0019813	5.0	0.0	0.0
851	GO:0019814	14985.0	29.0	0.0019352686019352685
852	GO:0019815	8.0	8.0	1.0
853	GO:0019819	849.0	0.0	0.0
854	GO:0019820	849.0	0.0	0.0
855	GO:0019821	849.0	0.0	0.0
856	GO:0019822	849.0	0.0	0.0
857	GO:0019823	849.0	0.0	0.0
858	GO:0019824	849.0	0.0	0.0
859	GO:0019866	2417.0	1257.0	0.5200661977658254
860	GO:0019867	23558.0	752.0	0.03192121572289668
861	GO:0019897	371.0	324.0	0.8733153638814016
862	GO:0019898	23558.0	628.0	0.026657611002631802
863	GO:0019907	4.0	4.0	1.0
864	GO:0019908	68.0	29.0	0.4264705882352941
865	GO:0019910	1.0	1.0	1.0
866	GO:0020002	275.0	219.0	0.7963636363636364
867	GO:0020003	87.0	87.0	1.0
868	GO:0020004	87.0	6.0	0.06896551724137931
869	GO:0020005	87.0	47.0	0.5402298850574713
870	GO:0020006	47.0	0.0	0.0
871	GO:0020007	1312.0	60.0	0.04573170731707317
872	GO:0020008	60.0	35.0	0.5833333333333334
873	GO:0020009	26.0	22.0	0.8461538461538461
874	GO:0020010	0.0	0.0	
875	GO:0020011	2803.0	93.0	0.03317873706742776
876	GO:0020015	849.0	182.0	0.2143698468786808
877	GO:0020016	2758.0	113.0	0.04097171863669326
878	GO:0020018	18.0	14.0	0.7777777777777778
879	GO:0020020	59.0	26.0	0.4406779661016949
880	GO:0020022	27189.0	30.0	0.0011033873993158997
881	GO:0020023	6655.0	235.0	0.035311795642374154
882	GO:0020025	0.0	0.0	
883	GO:0020026	4655.0	3.0	0.0006444683136412459
884	GO:0020030	346.0	54.0	0.15606936416184972
885	GO:0020031	60.0	0.0	0.0
886	GO:0020032	60.0	0.0	0.0
887	GO:0020036	346.0	90.0	0.26011560693641617
888	GO:0020038	2.0	1.0	0.5
889	GO:0020039	80392.0	21.0	0.00026122002189272564
890	GO:0022623	125.0	3.0	0.024
891	GO:0022624	336.0	125.0	0.37202380952380953
892	GO:0022625	401.0	398.0	0.9925187032418953
893	GO:0022626	830.0	805.0	0.9698795180722891
894	GO:0022627	302.0	301.0	0.9966887417218543
895	GO:0022628	0.0	0.0	
896	GO:0022629	0.0	0.0	
897	GO:0030008	201.0	49.0	0.24378109452736318
898	GO:0030014	12382.0	58.0	0.00468421902762074
899	GO:0030015	58.0	17.0	0.29310344827586204
900	GO:0030016	840.0	763.0	0.9083333333333333
901	GO:0030017	763.0	668.0	0.8754914809960681
902	GO:0030018	407.0	372.0	0.914004914004914
903	GO:0030027	570.0	256.0	0.44912280701754387
904	GO:0030054	80392.0	5429.0	0.06753159518360036
905	GO:0030055	2406.0	474.0	0.1970074812967581
906	GO:0030056	474.0	40.0	0.08438818565400844
907	GO:0030057	2002.0	50.0	0.024975024975024976
908	GO:0030061	1111.0	23.0	0.020702070207020702
909	GO:0030062	19.0	19.0	1.0
910	GO:0030075	66.0	32.0	0.48484848484848486
911	GO:0030076	12382.0	10.0	0.0008076239702794379
912	GO:0030077	0.0	0.0	
913	GO:0030078	0.0	0.0	
914	GO:0030079	0.0	0.0	
915	GO:0030080	0.0	0.0	
916	GO:0030081	0.0	0.0	
917	GO:0030082	0.0	0.0	
918	GO:0030083	0.0	0.0	
919	GO:0030084	0.0	0.0	
920	GO:0030085	0.0	0.0	
921	GO:0030089	10.0	3.0	0.3
922	GO:0030093	5.0	2.0	0.4
923	GO:0030094	6.0	6.0	1.0
924	GO:0030095	5.0	1.0	0.2
925	GO:0030096	26.0	26.0	1.0
926	GO:0030112	1122.0	6.0	0.0053475935828877
927	GO:0030114	6.0	1.0	0.16666666666666666
928	GO:0030115	1122.0	1.0	0.00089126559714795
929	GO:0030117	199.0	199.0	1.0
930	GO:0030118	199.0	97.0	0.48743718592964824
931	GO:0030119	199.0	97.0	0.48743718592964824
932	GO:0030120	141.0	136.0	0.9645390070921985
933	GO:0030121	25.0	25.0	1.0
934	GO:0030122	38.0	38.0	1.0
935	GO:0030123	97.0	16.0	0.16494845360824742
936	GO:0030124	97.0	10.0	0.10309278350515463
937	GO:0030125	72.0	72.0	1.0
938	GO:0030126	30.0	30.0	1.0
939	GO:0030127	33.0	32.0	0.9696969696969697
940	GO:0030128	39.0	39.0	1.0
941	GO:0030129	2.0	0.0	0.0
942	GO:0030130	27.0	27.0	1.0
943	GO:0030131	66.0	63.0	0.9545454545454546
944	GO:0030132	43.0	43.0	1.0
945	GO:0030133	3916.0	716.0	0.18283963227783454
946	GO:0030134	273.0	137.0	0.5018315018315018
947	GO:0030135	4655.0	515.0	0.11063372717508056
948	GO:0030136	515.0	322.0	0.625242718446602
949	GO:0030137	273.0	64.0	0.23443223443223443
950	GO:0030139	4655.0	627.0	0.1346938775510204
951	GO:0030140	81.0	67.0	0.8271604938271605
952	GO:0030141	1539.0	1113.0	0.723196881091618
953	GO:0030142	17.0	6.0	0.35294117647058826
954	GO:0030143	17.0	0.0	0.0
955	GO:0030173	71.0	70.0	0.9859154929577465
956	GO:0030175	444.0	235.0	0.5292792792792793
957	GO:0030176	291.0	290.0	0.9965635738831615
958	GO:0030232	410.0	0.0	0.0
959	GO:0030256	14985.0	0.0	0.0
960	GO:0030257	14985.0	5.0	0.000333667000333667
961	GO:0030285	64.0	64.0	1.0
962	GO:0030286	117.0	113.0	0.9658119658119658
963	GO:0030287	256.0	14.0	0.0546875
964	GO:0030288	164.0	163.0	0.9939024390243902
965	GO:0030289	110.0	16.0	0.14545454545454545
966	GO:0030312	17332.0	1122.0	0.06473574890376183
967	GO:0030313	4057.0	346.0	0.08528469312299729
968	GO:0030314	44.0	7.0	0.1590909090909091
969	GO:0030315	298.0	112.0	0.37583892617449666
970	GO:0030386	11.0	0.0	0.0
971	GO:0030424	3053.0	1687.0	0.5525712414018997
972	GO:0030425	1171.0	1168.0	0.9974380871050385
973	GO:0030426	361.0	361.0	1.0
974	GO:0030427	80392.0	751.0	0.00934172554483033
975	GO:0030428	80392.0	115.0	0.0014304905960792118
976	GO:0030430	560.0	442.0	0.7892857142857143
977	GO:0030445	299.0	56.0	0.18729096989966554
978	GO:0030446	299.0	73.0	0.24414715719063546
979	GO:0030478	344.0	28.0	0.08139534883720931
980	GO:0030479	98.0	97.0	0.9897959183673469
981	GO:0030485	840.0	9.0	0.010714285714285714
982	GO:0030486	9.0	4.0	0.4444444444444444
983	GO:0030496	80392.0	323.0	0.004017812717683352
984	GO:0030526	346.0	1.0	0.002890173410404624
985	GO:0030532	228.0	218.0	0.956140350877193
986	GO:0030658	313.0	282.0	0.9009584664536742
987	GO:0030659	1047.0	1034.0	0.9875835721107927
988	GO:0030660	182.0	164.0	0.9010989010989011
989	GO:0030661	13.0	0.0	0.0
990	GO:0030662	285.0	272.0	0.9543859649122807
991	GO:0030663	36.0	36.0	1.0
992	GO:0030665	172.0	172.0	1.0
993	GO:0030666	299.0	285.0	0.9531772575250836
994	GO:0030667	411.0	378.0	0.9197080291970803
995	GO:0030668	0.0	0.0	
996	GO:0030669	109.0	109.0	1.0
997	GO:0030670	115.0	113.0	0.9826086956521739
998	GO:0030671	0.0	0.0	
999	GO:0030672	157.0	157.0	1.0
1000	GO:0030673	28.0	27.0	0.9642857142857143
1001	GO:0030677	59.0	44.0	0.7457627118644068
1002	GO:0030678	8.0	8.0	1.0
1003	GO:0030679	0.0	0.0	
1004	GO:0030680	44.0	0.0	0.0
1005	GO:0030681	44.0	23.0	0.5227272727272727
1006	GO:0030684	2515.0	179.0	0.07117296222664016
1007	GO:0030685	115.0	3.0	0.02608695652173913
1008	GO:0030686	179.0	54.0	0.3016759776536313
1009	GO:0030687	179.0	61.0	0.3407821229050279
1010	GO:0030688	179.0	23.0	0.12849162011173185
1011	GO:0030689	6080.0	6.0	0.000986842105263158
1012	GO:0030690	3.0	3.0	1.0
1013	GO:0030691	4.0	2.0	0.5
1014	GO:0030692	2.0	2.0	1.0
1015	GO:0030694	2.0	0.0	0.0
1016	GO:0030700	386.0	0.0	0.0
1017	GO:0030849	3715.0	9.0	0.0024226110363391655
1018	GO:0030863	761.0	501.0	0.6583442838370565
1019	GO:0030864	362.0	344.0	0.9502762430939227
1020	GO:0030867	50.0	48.0	0.96
1021	GO:0030868	11.0	6.0	0.5454545454545454
1022	GO:0030869	7.0	3.0	0.42857142857142855
1023	GO:0030870	6080.0	19.0	0.003125
1024	GO:0030874	41.0	17.0	0.4146341463414634
1025	GO:0030875	17.0	8.0	0.47058823529411764
1026	GO:0030876	346.0	0.0	0.0
1027	GO:0030877	7825.0	20.0	0.0025559105431309905
1028	GO:0030880	671.0	364.0	0.5424739195230999
1029	GO:0030891	32.0	9.0	0.28125
1030	GO:0030892	40.0	10.0	0.25
1031	GO:0030893	40.0	12.0	0.3
1032	GO:0030894	122.0	89.0	0.7295081967213115
1033	GO:0030895	6080.0	4.0	0.0006578947368421052
1034	GO:0030896	173.0	14.0	0.08092485549132948
1035	GO:0030897	41.0	36.0	0.8780487804878049
1036	GO:0030904	882.0	44.0	0.049886621315192746
1037	GO:0030905	44.0	4.0	0.09090909090909091
1038	GO:0030906	44.0	6.0	0.13636363636363635
1039	GO:0030907	410.0	8.0	0.01951219512195122
1040	GO:0030914	113.0	16.0	0.1415929203539823
1041	GO:0030915	27.0	27.0	1.0
1042	GO:0030929	7825.0	1.0	0.00012779552715654952
1043	GO:0030930	1.0	0.0	0.0
1044	GO:0030931	1.0	1.0	1.0
1045	GO:0030932	0.0	0.0	
1046	GO:0030933	0.0	0.0	
1047	GO:0030934	54.0	3.0	0.05555555555555555
1048	GO:0030935	1.0	1.0	1.0
1049	GO:0030936	1.0	1.0	1.0
1050	GO:0030937	0.0	0.0	
1051	GO:0030938	28.0	1.0	0.03571428571428571
1052	GO:0030956	12382.0	6.0	0.00048457438216766274
1053	GO:0030958	3.0	3.0	1.0
1054	GO:0030964	311.0	212.0	0.6816720257234726
1055	GO:0030981	97.0	63.0	0.6494845360824743
1056	GO:0030988	346.0	0.0	0.0
1057	GO:0030990	14985.0	83.0	0.005538872205538873
1058	GO:0030991	83.0	14.0	0.1686746987951807
1059	GO:0030992	83.0	51.0	0.6144578313253012
1060	GO:0030993	113.0	7.0	0.061946902654867256
1061	GO:0030998	100.0	8.0	0.08
1062	GO:0031002	156.0	2.0	0.01282051282051282
1063	GO:0031003	2.0	0.0	0.0
1064	GO:0031004	38.0	5.0	0.13157894736842105
1065	GO:0031009	1.0	0.0	0.0
1066	GO:0031010	298.0	51.0	0.17114093959731544
1067	GO:0031011	54.0	54.0	1.0
1068	GO:0031012	6593.0	830.0	0.12589109661762476
1069	GO:0031019	39.0	39.0	1.0
1070	GO:0031020	0.0	0.0	
1071	GO:0031021	2005.0	19.0	0.009476309226932668
1072	GO:0031026	391.0	0.0	0.0
1073	GO:0031027	0.0	0.0	
1074	GO:0031039	25231.0	2.0	7.92675676746859e-05
1075	GO:0031040	25231.0	0.0	0.0
1076	GO:0031045	1113.0	53.0	0.047619047619047616
1077	GO:0031074	12382.0	9.0	0.0007268615732514941
1078	GO:0031080	274.0	32.0	0.11678832116788321
1079	GO:0031082	3147.0	58.0	0.018430251032729585
1080	GO:0031083	58.0	49.0	0.8448275862068966
1081	GO:0031084	58.0	3.0	0.05172413793103448
1082	GO:0031085	58.0	6.0	0.10344827586206896
1083	GO:0031088	6.0	6.0	1.0
1084	GO:0031089	14.0	14.0	1.0
1085	GO:0031090	10967.0	6764.0	0.6167593690161394
1086	GO:0031091	1113.0	99.0	0.0889487870619946
1087	GO:0031092	19.0	17.0	0.8947368421052632
1088	GO:0031093	67.0	67.0	1.0
1089	GO:0031094	41716.0	11.0	0.00026368779365231566
1090	GO:0031095	10.0	9.0	0.9
1091	GO:0031096	1.0	0.0	0.0
1092	GO:0031097	108.0	49.0	0.4537037037037037
1093	GO:0031105	37.0	33.0	0.8918918918918919
1094	GO:0031143	6455.0	77.0	0.01192873741285825
1095	GO:0031160	884.0	53.0	0.05995475113122172
1096	GO:0031164	30.0	30.0	1.0
1097	GO:0031165	0.0	0.0	
1098	GO:0031166	27.0	27.0	1.0
1099	GO:0031201	1765.0	113.0	0.06402266288951841
1100	GO:0031205	16.0	5.0	0.3125
1101	GO:0031207	5.0	4.0	0.8
1102	GO:0031209	7825.0	43.0	0.00549520766773163
1103	GO:0031211	16.0	16.0	1.0
1104	GO:0031213	51.0	7.0	0.13725490196078433
1105	GO:0031224	23558.0	5277.0	0.22400033958740131
1106	GO:0031225	5277.0	467.0	0.08849725222664392
1107	GO:0031226	3595.0	2982.0	0.8294853963838665
1108	GO:0031227	321.0	301.0	0.9376947040498442
1109	GO:0031228	109.0	75.0	0.6880733944954128
1110	GO:0031229	21.0	18.0	0.8571428571428571
1111	GO:0031230	37.0	28.0	0.7567567567567568
1112	GO:0031231	37.0	35.0	0.9459459459459459
1113	GO:0031232	18.0	15.0	0.8333333333333334
1114	GO:0031233	178.0	90.0	0.5056179775280899
1115	GO:0031234	162.0	160.0	0.9876543209876543
1116	GO:0031235	46.0	20.0	0.43478260869565216
1117	GO:0031236	2.0	2.0	1.0
1118	GO:0031237	8.0	8.0	1.0
1119	GO:0031240	22.0	9.0	0.4090909090909091
1120	GO:0031241	22.0	14.0	0.6363636363636364
1121	GO:0031242	0.0	0.0	
1122	GO:0031243	0.0	0.0	
1123	GO:0031244	1.0	1.0	1.0
1124	GO:0031245	0.0	0.0	
1125	GO:0031246	10.0	10.0	1.0
1126	GO:0031248	349.0	349.0	1.0
1127	GO:0031250	7825.0	2.0	0.00025559105431309905
1128	GO:0031251	7825.0	4.0	0.0005111821086261981
1129	GO:0031252	80392.0	692.0	0.008607821673798388
1130	GO:0031253	1046.0	481.0	0.4598470363288719
